StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q_RecaptchaScore,gender,ucla pre m_1,ucla pre m_2,ucla pre m_3,ucla_pre_avg,AI attitudes M _1,AI attitudes M _2,AI attitudes M _3,AI attitudes M _4,AI attitudes M _5,AI attitudes M _6,AI_attitudes_grade,AI attitudes attention_check,Ant' humannature  _1,Ant' humannature  _2,Ant' humannature  _3,Ant' humannature  _4,Ant' humannature  _5,Ant' humannature  _6,Ant' humannature  _7,Ant' humannature  _8,Ant' humannature  _9,Ant' humannature  _10,avr. Ant Human,Ant' uniquelytraits _1,Ant' uniquelytraits _2,Ant' uniquelytraits _3,Ant' uniquelytraits _4,Ant' uniquelytraits _5,Ant' uniquelytraits _6,Ant' uniquelytraits _7,Ant' uniquelytraits _8,Ant' uniquelytraits _9,Ant' uniquelytraits _10,avr. Ant uniqley,TOTAL ANT,ucla post M _1,ucla post M _2,ucla post M _3,ucla_post_grade_avg,Feeling heard M_1,Feeling heard M_2,Feeling heard M_3,Feeling heard M_4,N-Feeling heard M_4,Feeling heard M_5,Feeling heard M_6,Total feeling heard,ease check M _1,ease_check_fixed,IOS (Inclusion of Ot,Intimacy M _1,Intimacy M _2,Intimacy M _3,N-Intimacy M _3,Intimacy M _4,Intimacy M _5,N-Intimacy M _5,Intimacy M _6,N-Intimacy M _6,Intimacy M _7,Avr intimacy,Attention check,Meta-perceptions M_1,Meta-perceptions M_2,Meta-perceptions M_3,Meta-perceptions M_4,Meta-perceptions M_5,Meta_ perceptions_grade,self-esteem M_1,self-esteem M_2,N-self-esteem M_2,self-esteem M_3,self-esteem M_4,self-esteem M_5,N-self-esteem M_5,self-esteem M_6,N-self-esteem M_6,self-esteem M_7,self-esteem M_8,N-self-esteem M_8,self-esteem M_9,N self-esteem M_9,self-esteem M_10,Average self-esteem,Performance M_1,Performance M_2,Performance M_3,Performance M_4,Performance M_5,Performance M_6,Average performance,political view,English level,AI brands usage,AI brands usage_8_TEXT,AI frequency,uid,Create New Field or Choose From Dropdown...,גיל,chat_version,Self disclosure_dummy,Responsivness_dummy,Self disclosure,Responsivness
11/12/2024 7:58,11/12/2024 8:10,0,100,699,1,11/12/2024 8:10,R_4MrhH8fpD2H0wA5,1,1,1,1,1,1,4,4,3,5,4,4,24,5,5,5,4,3,3,1,1,1,1,2,2.6,4,5,1,1,5,5,1,5,1,1,4.166666667,3.383333333,1,1,1,1,5,5,4,1,6,6,5,5.166666667,7,5,2,5,5,1,6,5,5,2,3,4,5,4.571428571,1,2,5,5,4,4,4,5,2,5,5,4,1,6,1,6,5,3,4,1,6,5,5.1,5,5,4,5,5,4,4.666666667,3,5,9,,1,117733982,,57,0,1,0,Self-dislosure,Not responsive
11/12/2024 6:25,11/12/2024 6:39,0,100,867,1,11/12/2024 6:39,R_45fG2cKDYTauwIp,1,1,1,3,3,2.333333333,3,4,5,6,4,4,26,5,3,5,5,6,4,1,6,1,2,1,3.4,6,5,3,3,5,3,4,2,2,3,4,3.7,1,2,2,1.666666667,6,5,5,1,6,6,6,5.666666667,8,6,5,6,5,2,5,5,4,3,2,5,4,4.714285714,1,2,4,2,3,3,2.8,4,5,2,4,4,2,5,5,2,4,5,2,5,2,4,3.3,6,5,3,5,6,6,5.166666667,2,5,9,,1,117733993,,65,3,0,1,Generic,Responsive
11/12/2024 5:38,11/12/2024 5:51,0,100,769,1,11/12/2024 5:51,R_4kS3RopU9fpaOqF,1,1,1,1,1,1,2,2,5,2,2,2,15,5,4,4,4,3,4,2,4,2,2,1,3,4,3,3,3,4,4,2,5,3,3,3.833333333,3.416666667,1,1,1,1,5,5,3,2,5,5,5,4.666666667,7,5,2,2,4,2,5,2,5,2,5,2,3,2.857142857,1,3,3,3,3,4,3.2,5,2,5,5,5,2,5,2,5,5,2,5,2,5,5,5,5,5,5,5,5,5,5,3,5,4.6,,4,117733994,,66,0,1,0,Self-dislosure,Not responsive
11/12/2024 7:01,11/12/2024 7:09,0,100,481,1,11/12/2024 7:09,R_2KIbaXBzLgemnc8,1,1,1,1,1,1,3,4,3,4,4,4,22,5,5,4,4,3,5,1,1,2,1,1,2.7,2,4,2,4,2,3,1,4,2,2,2.833333333,2.766666667,1,1,1,1,4,5,2,2,5,4,3,3.833333333,7,5,1,1,1,3,4,5,5,2,3,4,1,2.571428571,1,4,3,3,3,3,3.2,5,1,6,6,6,2,5,1,6,6,1,6,1,6,5,5.7,5,5,5,5,5,5,5,3,6,9,,1,117733996,,66,1,0,0,Generic,Not responsive
11/12/2024 5:29,11/12/2024 5:36,0,100,447,1,11/12/2024 5:36,R_4QMAAx3b65DMymc,1,1,2,3,2,2.333333333,4,2,2,4,4,1,17,5,2,2,4,2,5,2,4,1,1,2,2.5,4,2,1,3,4,2,2,5,1,2,3.166666667,2.833333333,1,1,1,1,6,6,6,2,5,6,5,5.666666667,8,6,4,6,5,4,3,5,6,1,5,2,2,3.428571429,1,5,5,5,4,5,4.8,5,2,5,5,5,1,6,1,6,5,1,6,1,6,5,5.4,3,1,5,4,5,3,3.5,4,5,4,,4,117733997,,67,2,1,1,Self-dislosure,Responsive
11/12/2024 7:24,11/12/2024 7:37,0,100,808,1,11/12/2024 7:37,R_2IQ8vsYWwmb2X3S,1,2,2,2,2,2,2,4,2,3,2,3,16,5,3,4,4,1,4,2,4,1,1,1,2.5,4,5,4,5,5,2,1,5,3,1,3.666666667,3.083333333,2,2,2,2,5,2,2,4,3,5,2,3.166666667,7,5,3,3,5,5,2,2,5,2,5,2,4,2.857142857,1,2,2,3,2,2,2.2,3,5,2,5,4,3,4,5,2,3,5,2,3,4,4,3.3,3,5,3,5,5,3,4,2,6,4,,1,117734094,,27,0,1,0,Self-dislosure,Not responsive
11/12/2024 6:08,11/12/2024 6:21,0,100,774,1,11/12/2024 6:21,R_4P1JN8YLmPUNwIJ,1,2,3,2,1,2,5,5,6,4,5,5,30,5,4,5,4,1,5,1,1,1,1,1,2.4,5,2,3,4,6,1,1,4,3,5,3.833333333,3.116666667,3,2,1,2,6,1,1,6,1,5,1,2.5,8,6,1,1,6,6,1,5,1,6,6,1,1,3,1,1,1,1,1,1,1,5,2,5,6,5,3,4,4,3,4,4,3,1,6,5,4.6,4,6,2,2,6,3,3.833333333,3,6,4,,5,117734099,,26,2,1,1,Self-dislosure,Responsive
11/12/2024 5:59,11/12/2024 6:07,0,100,467,1,11/12/2024 6:07,R_42gJTAsbizZL32h,1,2,1,1,1,1,4,6,4,6,4,4,28,5,1,4,4,1,1,1,1,1,1,1,1.6,3,3,6,5,6,2,1,4,6,4,3.666666667,2.633333333,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,4,3,1,1,6,6,1,1,2,1,1,1,1,1,1,1,4,5,2,5,4,4,3,1,6,5,5,2,1,6,5,4.2,1,6,1,2,2,2,2.333333333,4,4,4.9,,1,117734102,,28,0,1,0,Self-dislosure,Not responsive
11/12/2024 8:17,11/12/2024 8:25,0,100,499,1,11/12/2024 8:25,R_4Jyoa9YeWXOkZVw,1,2,4,4,4,4,3,4,6,5,4,4,26,5,4,5,4,1,4,1,1,1,1,1,2.3,5,6,3,3,3,4,2,6,4,5,4.833333333,3.566666667,3,3,4,3.333333333,5,5,2,1,6,5,3,4.333333333,6,4,4,4,3,4,3,4,4,3,4,3,4,3.428571429,1,2,1,4,4,2,2.6,4,4,3,4,4,4,3,4,3,4,5,2,4,3,3,3.3,5,2,4,5,5,2,3.833333333,6,6,"4,5,8",PREXPILITY,6,117734103,,28,3,0,1,Generic,Responsive
11/12/2024 5:38,11/12/2024 5:47,0,100,526,1,11/12/2024 5:47,R_4dVXHAu1YyG6GjZ,1,2,3,3,3,3,4,4,5,3,4,4,24,5,3,3,3,3,3,3,3,4,3,3,3.1,3,3,4,3,3,3,3,3,3,3,3,3.05,3,3,3,3,2,3,2,3,4,4,2,2.833333333,4,2,1,1,2,5,2,1,1,6,5,2,2,2.285714286,1,1,1,1,1,1,1,5,3,4,5,5,5,2,3,4,5,4,3,1,6,5,4.4,1,5,1,2,2,1,2,3,4,4,,4,117734129,,25,2,1,1,Self-dislosure,Responsive
11/12/2024 8:03,11/12/2024 8:14,0,100,676,1,11/12/2024 8:14,R_4IH2L3XsCthI5aM,1,2,5,2,1,2.666666667,4,5,6,5,3,6,29,5,1,5,6,1,5,1,2,1,1,1,2.4,5,4,3,4,3,4,1,5,1,6,4.5,3.45,2,1,1,1.333333333,6,5,4,1,6,6,5,5.333333333,8,6,7,5,4,1,6,4,3,4,1,6,6,5,1,5,5,2,5,4,4.2,6,1,6,6,6,1,6,1,6,6,3,4,1,6,6,5.8,6,1,5,6,6,6,5,2,4,4,,5,117734133,,27,2,1,1,Self-dislosure,Responsive
11/12/2024 7:08,11/12/2024 7:18,0,100,624,1,11/12/2024 7:18,R_4KRxZNLrVNVaDBv,1,2,1,1,1,1,5,5,6,6,4,5,31,5,4,4,2,1,1,1,4,1,1,1,2,5,3,6,4,3,2,1,5,3,6,4,3,1,1,1,1,5,1,1,6,1,5,2,2.5,7,5,1,1,5,6,1,1,6,1,6,1,1,1.571428571,1,1,1,1,1,1,1,6,1,6,6,6,1,6,1,6,6,2,5,1,6,6,5.9,5,6,1,1,6,1,3.333333333,3,6,4,,7,117734146,,34,1,0,0,Generic,Not responsive
11/12/2024 5:32,11/12/2024 5:53,0,100,1232,1,11/12/2024 5:53,R_4oFIH0qTTiZlu8z,1,2,3,1,4,2.666666667,6,5,5,5,4,5,30,5,1,1,1,1,3,1,6,3,3,1,2.1,3,4,3,4,3,3,4,3,2,3,3.166666667,2.633333333,3,1,4,2.666666667,6,5,3,2,5,5,3,4.5,8,6,2,5,6,4,3,4,3,4,3,4,3,4.142857143,1,1,2,1,1,1,1.2,6,2,5,6,6,1,6,1,6,6,2,5,1,6,6,5.8,6,5,5,4,6,5,5.166666667,2,6,4,,7,117734160,,33,1,0,0,Generic,Not responsive
11/12/2024 10:46,11/12/2024 10:56,0,100,560,1,11/12/2024 10:56,R_44XZsQlJQYDB5Op,0.800000012,2,1,1,3,1.666666667,1,1,1,1,1,1,6,5,6,6,6,2,6,1,1,1,1,1,3.1,4,4,2,4,4,2,2,4,3,3,3.5,3.3,1,1,1,1,6,6,2,1,6,6,2,4.666666667,8,6,2,2,4,1,6,3,6,1,6,1,6,3.285714286,1,3,3,4,1,2,2.6,5,5,2,5,5,4,3,2,5,5,5,2,2,5,4,4.1,3,6,5,4,5,3,4.333333333,2,6,9,,1,117734170,,34,0,1,0,Self-dislosure,Not responsive
11/12/2024 5:34,11/12/2024 6:11,0,100,2228,1,11/12/2024 6:11,R_4iCUtLf8UoS8GnT,1,2,4,2,5,3.666666667,2,2,4,1,1,1,11,5,4,2,4,1,3,1,1,1,1,1,1.9,3,5,4,1,5,2,1,6,3,5,4.333333333,3.116666667,4,2,3,3,6,5,4,1,6,6,5,5.333333333,7,5,3,6,5,4,3,4,6,1,5,2,1,3.142857143,1,1,5,3,6,1,3.2,2,6,1,6,3,2,5,6,1,5,6,1,4,3,3,3,2,6,5,3,4,5,4.166666667,1,6,6,,4,117734183,,33,2,1,1,Self-dislosure,Responsive
11/12/2024 8:17,11/12/2024 8:33,0,100,955,1,11/12/2024 8:33,R_4zknBMerFj8XJzX,1,2,2,2,4,2.666666667,4,4,4,4,4,4,24,5,1,1,1,1,1,1,1,1,1,1,1,4,5,1,6,1,1,1,4,1,1,2.666666667,1.833333333,2,3,4,3,2,4,1,3,4,5,1,2.833333333,5,3,1,3,3,5,2,1,6,1,6,1,1,1.714285714,1,1,1,1,1,1,1,6,1,6,6,5,1,6,1,6,6,1,6,1,6,6,5.9,1,5,1,1,5,5,3,2,5,8,לאונרדו,4,117734185,,33,0,1,0,Self-dislosure,Not responsive
11/12/2024 6:31,11/12/2024 6:49,0,100,1102,1,11/12/2024 6:49,R_8iFi5E0GjPw7Hag,1,2,1,2,1,1.333333333,3,3,3,4,4,3,20,5,6,6,6,4,5,1,1,1,1,1,3.2,6,5,1,1,6,5,1,6,1,5,5.5,4.35,1,1,1,1,6,6,6,1,6,6,6,6,7,5,6,5,5,1,6,5,1,6,1,6,5,5.428571429,1,5,5,4,4,5,4.6,5,2,5,5,5,1,6,1,6,5,4,3,1,6,5,5.1,5,6,6,5,6,5,5.5,4,6,9,,1,117734204,,44,2,1,1,Self-dislosure,Responsive
11/12/2024 7:19,11/12/2024 7:29,0,100,599,1,11/12/2024 7:29,R_8HHObhBX1IecvmY,1,2,3,3,4,3.333333333,6,5,6,4,4,5,30,5,4,5,4,1,5,1,3,1,1,1,2.6,4,3,1,5,3,3,1,4,1,2,3.166666667,2.883333333,4,3,3,3.333333333,4,5,2,1,6,5,5,4.5,7,5,1,4,4,4,3,3,4,3,5,2,2,3,1,5,1,2,3,2,2.6,4,5,2,6,5,1,6,2,5,5,5,2,1,6,4,4.5,5,2,4,6,5,4,4.333333333,3,6,"4,5,6",,8,117734237,,36,2,1,1,Self-dislosure,Responsive
11/12/2024 5:36,11/12/2024 5:50,0,100,843,1,11/12/2024 5:50,R_4gcqJuzxFP0IbuH,1,2,3,2,1,2,2,3,2,2,4,3,16,5,3,5,5,4,5,1,4,1,2,1,3.1,4,4,1,1,4,3,1,4,1,4,3.833333333,3.466666667,3,2,1,2,4,4,2,2,5,4,4,3.833333333,5,3,3,3,3,3,4,3,3,4,2,5,2,3.428571429,1,2,3,3,3,3,2.8,3,4,3,2,2,3,4,3,4,4,2,5,3,4,2,3.3,4,2,4,4,4,4,3.666666667,2,1,5.6,,4,117734239,,40,1,0,0,Generic,Not responsive
11/12/2024 6:33,11/12/2024 6:42,0,100,553,1,11/12/2024 6:42,R_42uuOn9nIZekhvV,1,2,1,3,2,2,5,6,3,5,5,6,30,5,2,2,2,1,1,1,1,2,1,1,1.4,1,4,5,4,5,1,1,5,6,2,3,2.2,1,2,2,1.666666667,4,5,1,2,5,4,1,3.333333333,7,5,1,2,4,5,2,5,6,1,5,2,4,2.857142857,1,1,1,1,1,2,1.2,5,1,6,6,5,1,6,1,6,6,1,6,1,6,6,5.8,5,5,5,5,5,4,4.833333333,2,5,9,,1,117734242,,36,1,0,0,Generic,Not responsive
11/12/2024 5:30,11/12/2024 5:47,0,100,1036,1,11/12/2024 5:47,R_4E6ZpSZ3rPEc73U,1,2,3,4,4,3.666666667,1,1,1,1,1,1,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,4,4,4,4,1,1,1,6,1,1,1,1,1,1,1,1,1,6,1,1,1,6,6,1,1,1.714285714,1,1,1,1,1,1,1,5,5,2,4,5,5,2,5,2,2,4,3,2,5,2,3.2,6,6,1,1,6,1,3.5,2,5,9,,1,117734244,,43,0,1,0,Self-dislosure,Not responsive
11/12/2024 6:17,11/12/2024 7:34,0,100,4628,1,11/12/2024 7:34,R_4YqOzUYi88BArx9,1,2,2,1,3,2,5,4,2,2,2,2,17,5,4,6,5,5,6,1,3,1,1,1,3.3,5,2,2,5,5,1,1,5,2,4,3.666666667,3.483333333,3,3,1,2.333333333,6,1,2,4,3,5,2,3.166666667,8,6,1,1,5,5,2,1,4,3,6,1,1,2,1,5,1,2,5,1,2.8,5,3,4,6,5,2,5,1,6,5,3,4,2,5,5,5,2,6,1,2,5,2,3,2,5,4.8,רובי,5,117734247,,38,3,0,1,Generic,Responsive
11/12/2024 11:47,11/12/2024 12:04,0,100,1034,1,11/12/2024 12:04,R_2FiTmJYTLQgTwcx,1,2,1,3,1,1.666666667,2,4,4,4,4,2,20,5,5,5,5,1,5,1,1,1,1,1,2.6,4,4,1,1,5,4,1,6,2,1,4,3.3,1,2,1,1.333333333,4,5,4,1,6,6,5,5,5,3,2,2,5,4,3,4,2,5,5,2,3,3.428571429,1,4,2,5,5,4,4,5,4,3,6,6,1,6,2,5,5,2,5,1,6,5,5.2,6,1,2,6,6,5,4.333333333,5,5,8,gemini,4,117734249,,44,2,1,1,Self-dislosure,Responsive
11/12/2024 8:37,11/12/2024 9:01,0,100,1425,1,11/12/2024 9:01,R_4MW0pchh9xay1k2,1,2,4,3,4,3.666666667,5,5,5,4,4,5,28,5,2,2,4,1,1,1,4,1,1,4,2.1,2,4,2,4,2,1,1,5,1,1,2.5,2.3,4,3,4,3.666666667,4,4,1,2,5,6,4,4,6,4,2,5,4,5,2,3,5,2,5,2,2,2.857142857,1,5,2,4,1,1,2.6,4,5,2,6,5,1,6,2,5,5,2,5,1,6,4,4.8,5,5,5,5,5,5,5,3,5,4,,8,117734250,,39,1,0,0,Generic,Not responsive
11/12/2024 6:03,11/12/2024 6:12,0,100,556,1,11/12/2024 6:12,R_80BGmYzIxWSUuaL,1,2,1,2,1,1.333333333,1,2,1,2,1,1,8,5,3,5,1,1,1,3,3,3,1,6,2.7,1,6,6,4,5,1,1,6,1,1,3.333333333,3.016666667,1,1,1,1,6,5,2,6,1,6,2,3.666666667,8,6,1,1,6,6,1,5,1,6,6,1,1,3,1,5,1,1,1,1,1.8,5,4,3,6,6,4,3,5,2,5,5,2,1,6,5,4.3,6,6,6,5,6,5,5.666666667,2,4,9,,1,117734253,,44,0,1,0,Self-dislosure,Not responsive
11/12/2024 5:27,11/12/2024 5:45,0,100,1066,1,11/12/2024 5:45,R_49RIZ3h9OpiAnq9,1,2,1,2,2,1.666666667,5,5,4,4,4,4,26,5,4,4,3,4,5,1,1,1,1,1,2.5,4,3,3,3,5,4,1,6,1,1,3.833333333,3.166666667,1,2,2,1.666666667,6,6,2,2,5,6,2,4.5,8,6,1,3,6,5,2,2,4,3,5,2,3,3,1,2,1,2,5,2,2.4,5,4,3,6,6,1,6,1,6,6,2,5,1,6,5,5.4,5,1,5,4,5,4,4,4,5,4,,4,117734283,,54,3,0,1,Generic,Responsive
11/12/2024 7:26,11/12/2024 7:42,0,100,961,1,11/12/2024 7:42,R_4LHkdY2zNuhm9KR,1,2,1,3,2,2,3,2,5,4,2,3,19,5,3,4,4,2,4,1,1,1,1,1,2.2,3,2,3,5,4,3,1,6,2,2,3.333333333,2.766666667,2,3,1,2,6,2,1,5,2,6,2,3.166666667,7,5,2,2,5,6,1,4,5,2,5,2,2,2.571428571,1,1,4,1,1,1,1.6,3,5,2,5,5,5,2,4,3,4,1,6,4,3,5,3.8,6,6,5,2,6,3,4.666666667,6,6,4.5,,6,117734286,,54,1,0,0,Generic,Not responsive
11/12/2024 7:41,11/12/2024 7:54,0,100,735,1,11/12/2024 7:54,R_48XKVbnGpqMkI66,1,2,3,1,1,1.666666667,5,5,6,4,4,5,29,5,4,2,2,1,5,2,2,2,1,1,2.2,2,1,3,2,3,2,1,4,2,3,2.5,2.35,3,2,2,2.333333333,5,4,2,3,4,5,3,3.833333333,7,5,2,3,5,5,2,5,3,4,5,2,2,3.285714286,1,1,1,2,1,1,1.2,5,4,3,5,5,2,5,2,5,5,3,4,2,5,5,4.7,5,5,4,2,5,5,4.333333333,3,6,4.8,co pilot,7,117734289,,48,1,0,0,Generic,Not responsive
11/12/2024 5:42,11/12/2024 6:00,0,100,1062,1,11/12/2024 6:00,R_2mQIIuL6SDW3Kwb,1,2,3,3,2,2.666666667,4,3,3,4,4,3,21,5,5,6,6,3,4,1,2,2,1,1,3.1,4,5,2,3,5,4,1,5,2,3,4.333333333,3.716666667,2,3,2,2.333333333,4,6,5,1,6,6,5,5.333333333,6,4,4,5,2,3,4,4,5,2,5,2,5,3.428571429,1,2,4,2,4,2,2.8,4,4,3,5,4,2,5,4,3,5,4,3,2,5,4,4.1,5,5,5,4,5,4,4.666666667,3,6,4.5,,4,117734290,,46,3,0,1,Generic,Responsive
11/12/2024 15:21,11/12/2024 15:34,0,100,779,1,11/12/2024 15:34,R_4yqjuAorivU3QKl,1,2,4,3,3,3.333333333,6,6,6,6,6,6,36,5,2,5,5,3,4,1,1,1,4,1,2.7,4,2,2,4,4,3,1,5,1,4,3.666666667,3.183333333,4,3,3,3.333333333,4,5,2,1,6,5,3,4.166666667,6,4,4,2,5,5,2,2,2,5,5,2,2,2.857142857,1,2,2,2,2,2,2,4,4,3,5,5,3,4,4,3,5,1,6,3,4,4,4.3,4,3,2,4,2,3,3,4,5,4.5,,6,117734295,,48,2,1,1,Self-dislosure,Responsive
11/12/2024 15:14,11/12/2024 15:23,0,100,538,1,11/12/2024 15:23,R_42F5bPgOPytH8hP,1,2,5,3,4,4,4,5,5,5,4,5,28,5,1,5,2,1,1,1,1,1,1,1,1.5,1,5,3,1,4,1,1,5,1,1,2.833333333,2.166666667,4,3,3,3.333333333,3,2,1,2,5,4,1,2.666666667,1,1,1,2,5,6,1,1,6,1,6,1,2,1.857142857,1,1,1,2,1,1,1.2,2,5,2,6,5,3,4,4,3,5,5,2,1,6,3,3.8,6,6,2,5,6,6,5.166666667,4,6,4,,4,117734307,,51,1,0,0,Generic,Not responsive
11/12/2024 7:04,11/12/2024 7:30,0,100,1528,1,11/12/2024 7:30,R_4QRiedoeGMUNCjy,1,2,1,1,1,1,4,3,2,5,3,4,21,5,6,6,6,5,6,1,1,1,1,1,3.4,6,6,1,3,4,5,1,6,1,3,5,4.2,1,1,1,1,6,6,2,1,6,6,6,5.333333333,8,6,3,2,5,4,3,1,5,2,2,5,2,2.857142857,1,1,1,2,4,1,1.8,6,1,6,6,6,1,6,1,6,6,1,6,1,6,6,6,5,6,5,4,6,4,5,2,6,7,,4,117734313,,49,3,0,1,Generic,Responsive
11/12/2024 5:41,11/12/2024 5:54,0,100,771,1,11/12/2024 5:54,R_42m0CjMdjXJFFoG,1,2,2,2,2,2,5,5,5,5,4,4,28,5,4,4,4,5,3,1,2,1,2,1,2.7,4,4,2,4,4,4,1,4,2,3,3.833333333,3.266666667,1,2,1,1.333333333,4,3,5,1,6,5,4,4.5,5,3,1,2,2,5,2,1,5,2,6,1,2,1.714285714,1,2,2,2,1,2,1.8,5,1,6,5,5,1,6,1,6,5,4,3,1,6,5,5.2,5,3,2,3,5,2,3.333333333,2,5,4.9,,1,117734327,,50,3,0,1,Generic,Responsive
11/12/2024 6:31,11/12/2024 6:39,0,100,507,1,11/12/2024 6:39,R_4lFDXj7Juh02SYo,1,2,5,3,4,4,3,2,4,2,1,1,13,5,6,6,6,3,5,1,2,1,1,1,3.2,3,4,1,2,4,5,1,5,1,1,3.666666667,3.433333333,4,3,4,3.666666667,5,5,4,2,5,6,4,4.833333333,8,6,3,5,3,1,6,5,1,6,3,4,3,4.571428571,1,6,5,3,4,2,4,5,5,2,6,4,2,5,4,3,5,6,1,3,4,5,4,5,6,5,5,5,4,5,5,6,9,,1,117734333,,53,3,0,1,Generic,Responsive
11/12/2024 9:51,11/12/2024 10:01,0,100,600,1,11/12/2024 10:01,R_2doOeYcGQ7M9f62,1,2,2,1,2,1.666666667,2,2,2,3,2,2,13,5,4,4,4,3,1,1,1,1,1,1,2.1,3,5,2,2,5,5,1,4,3,3,4.166666667,3.133333333,3,1,2,2,5,5,4,1,6,5,5,5,7,5,1,1,2,4,3,4,4,3,5,2,5,2.857142857,1,1,2,2,2,1,1.6,5,3,4,5,5,2,5,3,4,5,1,6,1,6,5,5,5,5,5,5,5,5,5,2,6,9,,1,117734334,,46,3,0,1,Generic,Responsive
11/12/2024 7:10,11/12/2024 7:19,0,100,512,1,11/12/2024 7:19,R_4rMIvVMWrKmYZPf,1,2,6,4,5,5,5,5,5,5,5,5,30,5,1,2,1,1,1,1,1,1,1,1,1.1,1,1,3,6,3,1,1,5,1,1,2,1.55,5,4,5,4.666666667,2,2,1,4,3,5,1,2.333333333,7,5,1,1,1,6,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,2,5,2,5,5,4,3,5,2,4,5,2,4,3,3,3.1,5,6,1,1,5,2,3.333333333,5,6,8,לא בטוחה שאני יודעת,5,117734343,,55,0,1,0,Self-dislosure,Not responsive
11/12/2024 6:46,11/12/2024 6:58,0,100,700,1,11/12/2024 6:58,R_4tyyPzIMhlvI10R,1,2,3,3,2,2.666666667,2,4,1,4,2,4,17,5,4,5,5,2,4,1,1,1,1,1,2.5,4,4,1,1,4,4,1,4,1,1,3.5,3,4,3,3,3.333333333,5,6,2,1,6,6,5,5,7,5,5,4,5,1,6,3,1,6,3,4,4,4.571428571,1,2,2,2,2,2,2,4,5,2,5,4,5,2,5,2,4,4,3,2,5,4,3.5,5,5,5,5,5,5,5,4,4,9,,1,117734346,,55,1,0,0,Generic,Not responsive
11/12/2024 8:25,11/12/2024 8:32,0,100,434,1,11/12/2024 8:32,R_4E0qmjZaabC0y3i,1,2,2,1,1,1.333333333,3,4,4,3,4,4,22,5,5,5,3,1,5,1,1,1,1,1,2.4,2,4,1,1,5,3,1,4,1,1,3.166666667,2.783333333,1,2,1,1.333333333,5,5,2,1,6,5,4,4.5,7,5,1,5,5,2,5,4,3,4,5,2,3,4,1,4,4,2,2,2,2.8,4,3,4,5,6,1,6,1,6,5,5,2,1,6,5,4.9,5,5,4,5,5,5,4.833333333,7,7,4,,4,117734348,,58,0,1,0,Self-dislosure,Not responsive
11/12/2024 5:49,11/12/2024 6:04,0,100,921,1,11/12/2024 6:04,R_4TzxClbPzpcbQhr,1,2,1,1,1,1,3,5,4,5,5,4,26,5,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,1,1,5,1,1,2.666666667,1.833333333,1,1,1,1,1,2,1,5,2,6,1,2.166666667,7,5,1,1,1,6,1,1,6,1,6,1,1,1,1,1,1,1,1,1,1,6,1,6,6,6,1,6,1,6,6,1,6,1,6,6,6,5,1,1,2,5,2,2.666666667,2,6,9,,1,117734350,,64,2,1,1,Self-dislosure,Responsive
11/12/2024 6:03,11/12/2024 6:12,0,100,567,1,11/12/2024 6:12,R_2p6lnXfswtnM8gp,1,2,1,5,3,3,1,4,2,3,2,2,14,5,3,5,5,3,5,1,1,1,1,1,2.6,3,4,3,5,4,1,1,6,5,5,3.833333333,3.216666667,1,2,2,1.666666667,5,2,1,4,3,6,2,3.166666667,6,4,1,2,5,5,2,2,5,2,6,1,2,2.285714286,1,2,1,2,2,2,1.8,5,2,5,6,5,2,5,4,3,5,3,4,2,5,5,4.8,5,1,2,2,5,5,3.333333333,6,6,9,,1,117734351,,55,1,0,0,Generic,Not responsive
11/12/2024 8:04,11/12/2024 8:34,0,100,1801,1,11/12/2024 8:35,R_4hETkG359egTQtq,1,2,2,2,2,2,4,4,4,4,4,4,24,5,5,5,5,4,5,3,1,1,1,2,3.2,1,5,1,1,5,4,1,4,1,2,3.5,3.35,2,2,2,2,5,5,2,1,6,6,4,4.666666667,7,5,2,5,3,2,5,4,2,5,2,5,4,4.428571429,1,4,4,4,4,3,3.8,5,4,3,5,5,2,5,4,3,5,3,4,3,4,3,4.2,5,6,5,5,5,5,5.166666667,4,7,4,,4,117734353,,61,3,0,1,Generic,Responsive
11/12/2024 6:12,11/12/2024 6:21,0,100,513,1,11/12/2024 6:21,R_4imq87qamJV6Ve9,1,2,2,2,3,2.333333333,4,5,3,4,4,4,24,5,6,6,6,3,3,1,1,1,1,1,2.9,4,4,1,3,3,3,1,6,1,3,3.833333333,3.366666667,3,2,3,2.666666667,5,4,2,1,6,5,5,4.5,7,5,2,2,3,2,5,3,4,3,5,2,3,3,1,4,3,5,4,1,3.4,5,5,2,6,5,4,3,4,3,6,4,3,1,6,4,4.3,5,6,5,5,6,4,5.166666667,3,6,4,,4,117734364,,58,1,0,0,Generic,Not responsive
